Codigo;Frecuencia;Fecha;Tipo
DAES;1;12-01-2022;Con Interés
DAES;1;01-03-2022;Con Interés
DAES;1;11-03-2022;Con Interés
DAES;1;14-03-2022;Con Interés
DAPC;1;28-10-2021;Con Interés
DAPC;1;09-11-2021;Aceptado
DAPC;1;23-11-2021;Con Interés
DAPC;1;07-01-2022;Con Interés
DAPC;1;18-02-2022;Con Interés
DAPC;1;22-03-2022;Con Interés
CAGR;3;31-12-2021;Con Interés
CAGR;1;22-02-2022;Aceptado
CAGR;1;21-03-2022;Con Interés
CBPE;1;28-12-2021;Aceptado
CCUE;1;21-03-2022;Con Interés
CDCC;1;27-11-2022;Con Interés
CDPC;1;29-11-2021;Con Interés
CDPC;1;07-01-2022;Con Interés
CDPC;1;02-02-2022;Con Interés
CDPC;1;13-04-2022;Con Interés
CEXS;1;14-07-2022;Aceptado
CEXS;1;15-07-2022;Con Interés
CFGP;1;20-04-2021;Con Interés
CFST;1;04-03-2022;Con Interés
CGIE;1;25-04-2022;Código 15
CGIE;4;27-04-2022;Aceptado
CGIE;1;26-05-2022;Aceptado
CGIE;1;08-06-2022;Aceptado
CGIE;1;14-06-2022;Aceptado
CGIE;1;22-06-2022;Código 15
CGIE;1;05-07-2022;Con Interés
CGSO;1;17-02-2022;Con Interés
CGSO;1;11-03-2022;Con Interés
CGSO;1;21-03-2022;Con Interés
CGSO;1;12-04-2022;Con Interés
CGSO;1;19-04-2022;Con Interés
CGSO;1;18-05-2022;Con Interés
CGSO;1;27-05-2022;Con Interés
CIAE;1;12-07-2022;Con Interés
CIEX;1;28-04-2022;Aceptado
CIEX;1;06-02-2023;Con Interés
COCC;4;09-08-2022;Con Interés
COCC;4;12-08-2022;Con Interés
COCC;5;22-08-2022;Con Interés
COCC;1;25-08-2022;Con Interés
COCC;1;31-08-2022;Con Interés
COCC;1;05-09-2022;Aceptado
COCC;8;07-09-2022;Con Interés
COCC;1;23-09-2022;Con Interés
COCC;3;26-09-2022;Con Interés
COCC;2;29-09-2022;Con Interés
CRCE;1;08-04-2022;Con Interés
CRCE;1;23-05-2022;Con Interés
CRCE;1;15-06-2022;Con Interés
CTMC;1;26-09-2022;Aceptado
CTMC;1;10-11-2022;Aceptado
CTPT;1;07-10-2022;Con Interés
CTPT;1;20-10-2022;Con Interés
CTTM;1;14-10-2022;Con Interés
CTTM;1;20-10-2022;Con Interés
CTTM;1;02-02-2023;Aceptado
CTVV;2;12-01-2022;Con Interés
CTVV;2;28-01-2022;Con Interés
CTVV;1;04-02-2022;Con Interés
CTVV;2;08-03-2022;Con Interés
CTVV;1;11-03-2022;Con Interés
CTVV;1;22-04-2022;Con Interés
CTVV;1;25-04-2022;Con Interés
CTVV;1;28-04-2022;Con Interés
CTVV;1;11-05-2022;Con Interés
DAAG;2;03-09-2021;Aceptado
DAAG;1;20-09-2021;Con Interés
DAAG;1;22-09-2021;Aceptado
DAAG;1;30-09-2021;Con Interés
DAAG;1;21-10-2021;Aceptado
DAAG;1;29-10-2021;Con Interés
DAAG;1;06-12-2021;Con Interés
DAAG;1;04-01-2022;Con Interés
DAAG;1;13-01-2022;Aceptado
DAAG;1;17-01-2022;Con Interés
DAAG;1;09-02-2022;Con Interés
DAAG;1;15-02-2022;Con Interés
DAAG;1;18-02-2022;Código 15
DAAG;1;25-02-2022;Con Interés
DAAG;2;03-03-2022;Con Interés
DAAG;4;16-03-2022;Con Interés
DAAG;1;29-03-2022;Con Interés
DAAG;1;11-04-2022;Con Interés
DAES;1;29-09-2021;Con Interés
DAES;6;05-10-2021;Con Interés
DAES;1;15-10-2021;Con Interés
DAES;1;18-10-2021;Con Interés
DAES;1;03-11-2021;Con Interés
DAES;2;22-11-2021;Con Interés
DAES;1;15-12-2021;Con Interés
DAES;2;28-12-2021;Con Interés
DAES;1;19-01-2022;Con Interés
DAES;1;07-02-2022;Con Interés
DAPC;1;04-04-2022;Con Interés
DAPC;1;07-04-2022;Con Interés
DASD;1;22-03-2022;Aceptado
DASD;1;11-04-2022;Con Interés
DASD;2;18-04-2022;Con Interés
DASD;1;27-04-2022;Con Interés
DASD;5;04-05-2022;Con Interés
DASD;1;09-05-2022;Aceptado
DASD;1;10-05-2022;Con Interés
DASD;1;08-06-2022;Con Interés
DASD;1;10-06-2022;Aceptado
DASD;1;13-06-2022;Aceptado
DBDS;6;10-12-2021;Con Interés
DBDS;2;16-12-2021;Con Interés
DBDS;2;03-01-2022;Aceptado
DBDS;1;04-01-2022;Con Interés
DBDS;1;11-01-2022;Con Interés
DBDS;1;14-01-2022;Con Interés
DBDS;2;17-01-2022;Con Interés
DBDS;1;18-02-2022;Con Interés
DBDS;1;25-02-2022;Con Interés
DBDS;2;16-03-2022;Con Interés
DBDS;2;29-03-2022;Con Interés
DBDS;1;11-04-2022;Con Interés
DBDS;1;14-04-2022;Con Interés
DBDS;1;27-04-2022;Con Interés
DBDS;4;10-05-2022;Con Interés
DBDS;4;13-05-2022;Con Interés
DBDS;3;16-05-2022;Con Interés
DBDS;1;19-05-2022;Código 15
DBDS;16;01-06-2022;Con Interés
DBDS;1;04-06-2022;Con Interés
DBDS;1;13-06-2022;Aceptado
DBDS;1;14-06-2022;Con Interés
DBDS;1;16-06-2022;Aceptado
DBDS;1;17-06-2022;Con Interés
DBDS;1;24-06-2022;Con Interés
DBDS;3;30-06-2022;Con Interés
DBDS;1;26-07-2022;Con Interés
DBNP;6;07-10-2021;Con Interés
DBNP;2;14-10-2021;Con Interés
DBNP;1;14-12-2021;Con Interés
DBNP;2;17-12-2021;Con Interés
DBNP;2;20-12-2021;Con Interés
DBNP;1;27-12-2021;Con Interés
DBNP;1;30-12-2021;Con Interés
DBNP;1;05-01-2022;Con Interés
DBNP;1;18-01-2022;Con Interés
DBNP;1;10-02-2022;Con Interés
DBNP;1;16-02-2022;Con Interés
DBPE;1;10-11-2021;Con Interés
DBPE;1;06-12-2021;Con Interés
DBPE;1;09-12-2021;Con Interés
DBPE;1;10-01-2022;Con Interés
DBPE;1;17-01-2022;Con Interés
DBPE;1;02-03-2022;Código 15
DBPE;1;22-03-2022;Con Interés
DBPE;1;20-04-2022;Con Interés
DCAA;1;04-11-2021;Con Interés
DCAA;1;23-11-2021;Con Interés
DCAA;2;03-12-2021;Con Interés
DCAA;1;06-12-2021;Con Interés
DCAA;2;09-12-2021;Con Interés
DCAA;1;27-12-2021;Aceptado
DCAA;3;28-12-2021;Con Interés
DCAA;4;10-01-2022;Con Interés
DCAA;1;12-01-2022;Aceptado
DCAA;2;17-01-2022;Con Interés
DCAA;3;20-01-2022;Con Interés
DCAA;1;08-02-2022;Con Interés
DCAA;2;11-02-2022;Con Interés
DCAA;1;03-03-2022;Con Interés
DCAA;1;09-03-2022;Con Interés
DCAA;1;22-03-2022;Con Interés
DCAA;1;25-03-2022;Con Interés
DCAA;2;28-03-2022;Con Interés
DCAA;1;09-06-2022;Aceptado
DCAA;1;26-08-2022;Código 15
DCAL;1;24-06-2021;Aceptado
DCAL;1;19-10-2021;Con Interés
DCAL;1;07-01-2022;Con Interés
DCAL;1;20-01-2022;Con Interés
DCAL;1;02-02-2022;Con Interés
DCAL;3;11-02-2022;Con Interés
DCAL;1;21-02-2022;Con Interés
DCAL;1;21-03-2022;Aceptado
DCAL;1;22-03-2022;Con Interés
DAES;1;02-03-2022;Con Interés
DAES;1;18-03-2022;Con Interés
DAES;1;25-03-2022;Con Documento
DAPC;2;08-11-2021;Con Interés
DAPC;1;17-11-2021;Con Interés
DAPC;1;10-03-2022;Con Interés
DAPC;1;21-03-2022;Aceptado
DASD;1;12-04-2022;Con Interés
DASD;2;28-04-2022;Con Interés
DASD;1;24-05-2022;Con Interés
DASD;1;27-05-2022;Con Interés
DASD;9;06-06-2022;Con Interés
DBDS;1;01-12-2021;Con Interés
DBDS;1;14-12-2021;Con Interés
DBDS;2;30-12-2021;Con Interés
DBDS;2;28-01-2022;Con Interés
DBDS;1;02-02-2022;Aceptado
DBDS;2;16-02-2022;Con Interés
DBDS;1;22-02-2022;Con Interés
DBDS;1;14-03-2022;Con Interés
DBDS;1;17-03-2022;Con Interés
DBDS;2;23-03-2022;Con Interés
DBDS;1;30-03-2022;Con Interés
DBDS;1;08-04-2022;Con Interés
DBDS;11;18-04-2022;Con Interés
DBDS;2;17-05-2022;Con Interés
DBDS;2;20-05-2022;Con Interés
DBDS;2;23-05-2022;Con Interés
DBDS;1;02-06-2022;Con Interés
DBDS;2;08-06-2022;Con Interés
DBDS;4;28-06-2022;Con Interés
DBDS;1;07-07-2022;Con Interés
DBNP;1;16-11-2021;Con Interés
DBNP;2;19-11-2021;Con Interés
DBNP;6;22-11-2021;Con Interés
DBNP;2;25-11-2021;Con Interés
DBNP;3;15-12-2021;Con Interés
DBNP;1;11-01-2022;Aceptado
DBNP;1;19-01-2022;Con Interés
DBNP;1;07-02-2022;Con Interés
DBNP;1;14-02-2022;Con Interés
DBNP;1;14-09-2022;Con Interés
DBPE;1;30-11-2021;Con Interés
DBPE;3;13-12-2021;Con Interés
DBPE;1;16-12-2021;Con Interés
DBPE;1;22-02-2022;Con Interés
DBPE;1;28-02-2022;Con Interés
DBPE;1;07-03-2022;Con Interés
DBPE;1;27-04-2022;Con Interés
DCAA;1;26-10-2021;Con Interés
DCAA;2;11-11-2021;Con Interés
DCAA;1;16-11-2021;Aceptado
DCAA;1;17-11-2021;Con Interés
DCAA;1;19-11-2021;Aceptado
DCAA;1;24-11-2021;Con Interés
DCAA;1;29-11-2021;Aceptado
DCAA;1;30-11-2021;Con Interés
DCAA;1;07-12-2021;Con Interés
DCAA;1;10-12-2021;Con Interés
DCAA;1;13-12-2021;Con Interés
DCAA;1;16-12-2021;Con Interés
DCAA;2;29-12-2021;Con Interés
DCAA;1;14-01-2022;Con Interés
DCAA;1;17-02-2022;Aceptado
DCAA;2;25-02-2022;Con Interés
DCAA;2;28-02-2022;Con Interés
DCAA;2;07-03-2022;Con Interés
DCAA;1;10-03-2022;Con Interés
DCAA;1;22-03-2022;Código 15
DCAA;4;23-03-2022;Con Interés
DCAA;2;29-03-2022;Con Interés
DCAA;1;31-03-2022;Aceptado
DCAA;1;01-04-2022;Con Interés
DCAA;1;14-04-2022;Con Interés
DCAA;1;19-04-2022;Aceptado
DCAA;1;14-08-2022;Código 15
DCAL;1;08-11-2021;Con Interés
DCAL;1;22-02-2022;Con Interés
DCAL;2;25-02-2022;Con Interés
DCAL;1;28-02-2022;Con Interés
DCAL;1;10-03-2022;Con Interés
DCAL;2;16-03-2022;Con Interés
DCAL;1;08-04-2022;Con Interés
DCAL;1;11-04-2022;Con Interés
DCAL;1;14-04-2022;Con Interés
DCAL;1;10-05-2022;Con Interés
DAPC;1;11-03-2022;Con Interés
DAPC;1;22-03-2022;Aceptado
DAPC;2;05-04-2022;Con Interés
DASD;1;13-04-2022;Con Interés
DASD;4;26-04-2022;Con Interés
DASD;1;04-05-2022;Aceptado
DASD;6;05-05-2022;Con Interés
DASD;3;09-05-2022;Con Interés
DASD;1;12-05-2022;Con Interés
DASD;3;18-05-2022;Con Interés
DASD;1;23-05-2022;Aceptado
DASD;3;10-06-2022;Con Interés
DASD;3;13-06-2022;Con Interés
DASD;2;16-06-2022;Con Interés
DBDS;2;03-01-2022;Con Interés
DBDS;1;19-01-2022;Con Interés
DBDS;2;25-01-2022;Con Interés
DBDS;1;10-02-2022;Con Interés
DBDS;1;22-02-2022;Aceptado
DBDS;1;18-03-2022;Con Interés
DBDS;1;12-04-2022;Con Interés
DBDS;2;14-04-2022;Aceptado
DBDS;1;25-04-2022;Con Interés
DBDS;3;02-05-2022;Con Interés
DBDS;2;11-05-2022;Con Interés
DBDS;1;16-05-2022;Aceptado
DBDS;3;18-05-2022;Con Interés
DBDS;4;06-06-2022;Con Interés
DBDS;2;16-06-2022;Con Interés
DBDS;1;08-07-2022;Con Interés
DBDS;1;11-07-2022;Con Interés
DBDS;2;18-07-2022;Con Interés
DBNP;3;06-10-2021;Con Interés
DBNP;2;04-11-2021;Con Interés
DBNP;1;10-11-2021;Con Interés
DBNP;1;26-11-2021;Con Interés
DBNP;1;29-11-2021;Con Interés
DBNP;2;06-12-2021;Con Interés
DBNP;5;09-12-2021;Con Interés
DBNP;1;22-12-2021;Con Interés
DBNP;2;07-01-2022;Con Interés
DBNP;1;13-01-2022;Con Interés
DBNP;1;26-01-2022;Con Interés
DBPE;1;05-11-2021;Con Interés
DBPE;2;12-11-2021;Con Interés
DBPE;1;20-12-2021;Con Interés
DBPE;3;27-12-2021;Con Interés
DBPE;2;30-12-2021;Con Interés
DBPE;1;25-01-2022;Con Interés
DBPE;1;26-01-2022;Con Documento
DBPE;1;10-02-2022;Con Interés
DBPE;1;28-04-2022;Con Interés
DBPE;1;30-06-2022;Aceptado
DCAA;1;20-10-2021;Con Interés
DCAA;1;12-11-2021;Con Interés
DCAA;2;18-11-2021;Con Interés
DCAA;1;25-11-2021;Con Interés
DCAA;1;01-12-2021;Con Interés
DCAA;1;17-12-2021;Con Interés
DCAA;3;27-12-2021;Con Interés
DCAA;1;30-12-2021;Con Interés
DCAA;2;12-01-2022;Con Interés
DCAA;1;25-01-2022;Con Interés
DCAA;2;31-01-2022;Con Interés
DCAA;4;04-03-2022;Con Interés
DCAA;4;14-03-2022;Con Interés
DCAA;3;17-03-2022;Con Interés
DCAA;1;18-04-2022;Código 15
DCAA;3;18-04-2022;Con Interés
DCAA;2;20-04-2022;Aceptado
DCAA;1;25-04-2022;Con Interés
DCAA;1;28-04-2022;Con Interés
DCAA;1;01-07-2022;Con Interés
DCAA;1;18-08-2022;Código 15
DCAL;1;27-10-2021;Con Interés
DCAL;1;02-11-2021;Con Interés
DCAL;2;15-11-2021;Con Interés
DCAL;1;27-12-2021;Con Interés
DCAL;1;03-02-2022;Con Interés
DCAL;1;01-03-2022;Con Interés
DCAL;1;30-03-2022;Con Interés
DCAL;1;25-04-2022;Con Interés
DCAL;3;27-05-2022;Con Interés
DCAL;4;30-05-2022;Con Interés
DCAL;2;15-06-2022;Con Interés
DCCS;1;30-11-2021;Con Interés
DCCS;1;06-12-2021;Con Interés
CACL3;1;04-12-2022;Con Interés
CBPE;1;29-12-2020;Aceptado
CBPE;1;29-12-2021;Aceptado
CCUE;1;23-03-2022;Con Interés
CDCC;1;19-11-2022;Con Interés
CDCC;1;28-12-2022;Con Interés
CDGC;1;04-10-2022;Con Interés
CDGC;1;20-10-2022;Con Interés
CDPC;1;20-12-2021;Con Interés
CEXS;1;20-05-2022;Con Interés
CFST;1;18-02-2022;Con Interés
CFST;1;09-05-2022;Con Interés
CGIC;1;17-05-2022;Con Interés
CGIE;1;13-04-2022;Aceptado
CGIE;1;14-04-2022;Código 15
CGIE;2;29-04-2022;Aceptado
CGIE;1;05-05-2022;Aceptado
CGIE;1;23-06-2022;Código 15
CGIE;1;05-09-2022;Código 15
CGIE;2;15-09-2022;Código 15
CGSO;1;01-04-2022;Con Interés
CGSO;2;11-04-2022;Con Interés
CGSO;1;03-05-2022;Con Interés
CGSO;1;06-05-2022;Con Interés
CGSO;3;16-05-2022;Con Interés
CGSO;1;19-05-2022;Con Interés
CGSO;1;26-05-2022;Con Interés
CIEX;1;17-05-2022;Con Interés
CLMA;1;12-08-2022;Con Interés
COCC;5;04-08-2022;Con Interés
COCC;2;10-08-2022;Con Interés
COCC;6;17-08-2022;Con Interés
COCC;3;23-08-2022;Con Interés
COCC;4;30-08-2022;Con Interés
COCC;1;05-09-2022;Con Interés
COCC;2;08-09-2022;Con Interés
COCC;3;15-09-2022;Con Interés
COCC;3;21-09-2022;Con Interés
CPOP;1;09-06-2022;Con Interés
CRCE;1;29-04-2022;Con Interés
CRCE;1;25-05-2022;Con Interés
CRCE;1;31-05-2022;Con Interés
CRCE;1;11-07-2022;Aceptado
CROE;1;20-06-2022;Con Interés
CTMC;1;14-07-2022;Con Interés
CTPT;1;11-10-2022;Aceptado
CTPT;2;24-10-2022;Aceptado
CTTM;2;19-10-2022;Con Interés
CTTM;1;21-12-2022;Aceptado
CTTM;1;13-02-2023;Aceptado
CTVV;1;02-02-2022;Con Interés
CTVV;1;03-03-2022;Con Interés
CTVV;2;29-03-2022;Con Interés
CTVV;1;14-04-2022;Con Interés
CTVV;1;03-05-2022;Con Interés
DAAG;1;01-09-2021;Aceptado
DAAG;1;02-09-2021;Código 15
DAAG;1;06-09-2021;Con Interés
DAAG;1;05-10-2021;Con Interés
DAAG;1;26-10-2021;Aceptado
DAAG;1;03-11-2021;Con Documento
DAAG;1;08-11-2021;Aceptado
DAAG;2;09-11-2021;Con Interés
DAAG;2;12-11-2021;Con Interés
DAAG;2;22-11-2021;Con Interés
DAAG;1;25-11-2021;Con Interés
DAAG;1;21-12-2021;Con Interés
DAAG;1;28-01-2022;Con Interés
DAAG;1;09-02-2022;Aceptado
DAAG;1;08-03-2022;Con Interés
DAAG;2;11-03-2022;Con Interés
DAAG;1;21-03-2022;Con Interés
DAES;1;07-10-2021;Con Interés
DAES;2;30-11-2021;Con Interés
DAES;1;13-12-2021;Con Interés
DAES;1;23-12-2021;Con Interés
DAES;3;05-01-2022;Con Interés
DAES;2;11-01-2022;Con Interés
DAES;1;14-01-2022;Con Interés
DAES;1;28-02-2022;Con Interés
DAES;1;07-03-2022;Con Interés
DAES;1;16-03-2022;Con Interés
DAES;1;23-03-2022;Con Interés
DAES;1;29-03-2022;Con Interés
DAPC;1;08-11-2021;Aceptado
DAPC;1;22-11-2021;Con Interés
DAPC;2;14-02-2022;Con Interés
DCAL;1;03-05-2022;Con Interés
DCAL;4;09-05-2022;Con Interés
DCAL;3;01-06-2022;Con Interés
DCAL;1;07-06-2022;Con Interés
DCAL;2;09-06-2022;Aceptado
DCAL;1;10-06-2022;Con Interés
DCCS;1;22-11-2021;Con Interés
DCCS;1;14-12-2021;Con Interés
DCCS;1;27-12-2021;Con Interés
DCCS;2;25-01-2022;Con Interés
DCCS;1;24-03-2022;Con Interés
DCEC;1;09-12-2021;Con Interés
DCEC;1;22-12-2021;Con Interés
DCEC;1;28-12-2021;Con Interés
DCEC;2;04-01-2022;Con Interés
DCEC;3;07-01-2022;Con Interés
DCEC;1;10-01-2022;Con Interés
DCEC;3;13-01-2022;Con Interés
DCEC;1;20-01-2022;Con Interés
DCEC;3;26-01-2022;Con Interés
DCEC;3;08-02-2022;Con Interés
DCEC;2;18-02-2022;Con Interés
DCEC;2;21-02-2022;Con Interés
DCEC;1;24-02-2022;Con Interés
DCEC;5;15-03-2022;Con Interés
DCEC;1;22-03-2022;Con Interés
DCEC;4;28-03-2022;Con Interés
DCEC;3;04-04-2022;Con Interés
DCEC;2;13-04-2022;Con Interés
DCEC;3;29-04-2022;Con Interés
DCEC;2;12-05-2022;Con Interés
DCEC;2;19-05-2022;Con Interés
DCEC;1;25-05-2022;Con Interés
DCEC;2;10-06-2022;Con Interés
DCEC;3;13-06-2022;Con Interés
DCEC;6;20-06-2022;Con Interés
DCEC;2;23-06-2022;Con Interés
DCEC;7;22-07-2022;Con Interés
DCEC;18;25-07-2022;Con Interés
DCEC;17;28-07-2022;Con Interés
DCEC;1;03-08-2022;Código 15
DCEC;3;04-08-2022;Con Interés
DCEC;2;23-08-2022;Con Interés
DCEC;1;26-08-2022;Con Interés
DCEC;1;02-09-2022;Con Interés
DCGE;1;08-02-2022;Con Interés
DCGE;2;15-02-2022;Con Interés
DCGE;1;24-02-2022;Con Interés
DCGE;1;01-03-2022;Aceptado
DCGE;1;09-03-2022;Con Interés
DCGE;1;14-03-2022;Aceptado
DCGE;2;22-03-2022;Con Interés
DCGE;3;28-03-2022;Con Interés
DCGE;3;01-04-2022;Con Interés
DCGE;2;06-04-2022;Aceptado
DCGE;11;07-04-2022;Con Interés
DCGE;2;20-04-2022;Con Interés
DCGE;1;26-04-2022;Con Interés
DCGE;6;03-05-2022;Con Interés
DCGE;4;09-05-2022;Con Interés
DCGE;1;11-05-2022;Aceptado
DCGE;1;12-05-2022;Con Interés
DCGE;1;19-05-2022;Con Interés
DCGE;2;07-06-2022;Con Interés
DCGE;6;10-06-2022;Con Interés
DCGE;4;17-06-2022;Con Interés
DCGE;7;20-06-2022;Con Interés
DCGE;6;23-06-2022;Con Interés
DCGE;9;06-07-2022;Con Interés
DCGE;1;19-07-2022;Con Interés
DCGE;1;22-07-2022;Con Interés
DCGE;3;25-07-2022;Con Interés
DCGE;1;26-07-2022;Con Documento
DCGE;13;01-08-2022;Con Interés
DCGE;3;04-08-2022;Con Interés
DCGE;3;10-08-2022;Con Interés
DCGE;5;17-08-2022;Con Interés
DCGE;1;23-08-2022;Con Interés
DCGE;4;30-08-2022;Con Interés
DCGE;4;02-09-2022;Con Interés
DCGE;9;05-09-2022;Con Interés
DCGE;2;08-09-2022;Con Interés
DCGE;4;15-09-2022;Con Interés
DCKR;1;26-11-2021;Código 15
DCKR;2;06-12-2021;Con Interés
DCKR;2;09-12-2021;Con Interés
DCAL;1;23-05-2022;Con Interés
DCAL;1;31-05-2022;Aceptado
DCAL;1;08-06-2022;Con Interés
DCAL;2;14-06-2022;Con Interés
DCCS;1;10-11-2021;Con Interés
DCCS;1;16-11-2021;Con Interés
DCCS;1;26-11-2021;Con Interés
DCCS;1;29-11-2021;Con Interés
DCCS;1;26-01-2022;Con Interés
DCEC;1;08-11-2021;Con Interés
DCEC;2;16-12-2021;Con Interés
DCEC;1;23-12-2021;Con Interés
DCEC;2;29-12-2021;Con Interés
DCEC;1;11-01-2022;Con Interés
DCEC;1;14-01-2022;Código 15
DCEC;4;14-01-2022;Con Interés
DCEC;6;17-01-2022;Con Interés
DCEC;6;24-01-2022;Con Interés
DCEC;1;27-01-2022;Con Interés
DCEC;1;15-02-2022;Con Interés
DCEC;1;22-02-2022;Con Interés
DCEC;1;25-02-2022;Con Interés
DCEC;5;28-02-2022;Con Interés
DCEC;2;03-03-2022;Con Interés
DCEC;2;16-03-2022;Con Interés
DCEC;2;23-03-2022;Con Interés
DCEC;1;29-03-2022;Con Interés
DCEC;2;11-04-2022;Con Interés
DCEC;1;14-04-2022;Con Interés
DCEC;2;27-04-2022;Con Interés
DCEC;1;13-05-2022;Con Interés
DCEC;3;23-05-2022;Con Interés
DCEC;2;26-05-2022;Con Interés
DCEC;1;01-06-2022;Con Interés
DCEC;1;03-06-2022;Con Documento
DCEC;1;14-06-2022;Con Interés
DCEC;1;17-06-2022;Con Interés
DCEC;3;24-06-2022;Con Interés
DCEC;1;30-06-2022;Con Interés
DCEC;2;07-07-2022;Con Interés
DCEC;7;26-07-2022;Con Interés
DCEC;1;28-07-2022;Aceptado
DCEC;5;29-07-2022;Con Interés
DCEC;17;01-08-2022;Con Interés
DCEC;1;08-08-2022;Con Interés
DCEC;1;12-09-2022;Con Interés
DCGE;2;25-02-2022;Con Interés
DCGE;2;28-02-2022;Con Interés
DCGE;3;07-03-2022;Con Interés
DCGE;1;15-03-2022;Aceptado
DCGE;6;23-03-2022;Con Interés
DCGE;3;29-03-2022;Con Interés
DCGE;22;08-04-2022;Con Interés
DCGE;23;11-04-2022;Con Interés
DCGE;12;14-04-2022;Con Interés
DCGE;2;21-04-2022;Con Interés
DCGE;1;10-05-2022;Con Interés
DCGE;1;20-05-2022;Con Interés
DCGE;4;08-06-2022;Con Interés
DCGE;2;14-06-2022;Con Interés
DCGE;3;24-06-2022;Con Interés
DCGE;1;27-06-2022;Con Interés
DCGE;7;30-06-2022;Con Interés
DCGE;5;07-07-2022;Con Interés
DCGE;2;12-07-2022;Aceptado
DCGE;17;13-07-2022;Con Interés
DCGE;3;20-07-2022;Con Interés
DCGE;7;26-07-2022;Con Interés
DCGE;1;28-07-2022;Aceptado
DCGE;2;29-07-2022;Con Interés
DCGE;4;05-08-2022;Con Interés
DCGE;4;08-08-2022;Con Interés
DCGE;6;11-08-2022;Con Interés
DCGE;3;24-08-2022;Con Interés
DCGE;2;06-09-2022;Con Interés
DCGE;9;09-09-2022;Con Interés
DCGE;6;12-09-2022;Con Interés
DCGE;1;17-09-2022;Aceptado
DCGE;2;19-09-2022;Con Interés
DCGE;4;22-09-2022;Con Interés
DCGE;1;05-10-2022;Con Interés
DCKR;16;30-11-2021;Con Interés
DCKR;15;07-12-2021;Con Interés
DCKR;27;10-12-2021;Con Interés
DCKR;3;13-12-2021;Con Interés
DCKR;5;29-12-2021;Con Interés
DCKR;1;15-02-2022;Con Interés
DAPC;1;08-03-2022;Con Interés
DAPC;1;15-03-2022;Con Interés
DAPC;2;21-03-2022;Con Interés
DAPC;1;24-03-2022;Con Interés
DAPC;1;06-04-2022;Con Interés
DASD;1;24-03-2022;Aceptado
DASD;2;06-05-2022;Con Interés
DASD;1;13-05-2022;Con Interés
DASD;4;16-05-2022;Con Interés
DASD;6;07-06-2022;Con Interés
DBDS;1;15-12-2021;Con Interés
DBDS;1;22-12-2021;Con Interés
DBDS;1;31-12-2021;Con Interés
DBDS;1;07-01-2022;Con Interés
DBDS;3;13-01-2022;Con Interés
DBDS;1;20-01-2022;Con Interés
DBDS;1;14-02-2022;Con Interés
DBDS;1;21-02-2022;Con Interés
DBDS;1;24-02-2022;Con Interés
DBDS;1;15-03-2022;Con Interés
DBDS;1;17-03-2022;Aceptado
DBDS;3;22-03-2022;Con Interés
DBDS;2;25-03-2022;Con Interés
DBDS;2;28-03-2022;Con Interés
DBDS;1;07-04-2022;Con Interés
DBDS;12;26-04-2022;Con Interés
DBDS;3;29-04-2022;Con Interés
DBDS;4;09-05-2022;Con Interés
DBDS;2;12-05-2022;Con Interés
DBDS;3;25-05-2022;Con Interés
DBDS;2;07-06-2022;Con Interés
DBDS;2;10-06-2022;Con Interés
DBDS;4;13-06-2022;Con Interés
DBDS;2;20-06-2022;Con Interés
DBDS;2;23-06-2022;Con Interés
DBDS;3;06-07-2022;Con Interés
DBDS;1;15-07-2022;Con Interés
DBNP;2;08-11-2021;Con Interés
DBNP;1;11-11-2021;Con Interés
DBNP;1;24-11-2021;Con Interés
DBNP;2;03-12-2021;Con Interés
DBNP;2;16-12-2021;Con Interés
DBNP;1;14-01-2022;Con Interés
DBNP;1;17-01-2022;Con Interés
DBPE;2;03-11-2021;Con Interés
DBPE;1;16-11-2021;Con Interés
DBPE;1;22-11-2021;Con Interés
DBPE;1;29-11-2021;Con Interés
DBPE;1;24-12-2021;Con Interés
DBPE;1;13-01-2022;Con Interés
DBPE;1;19-01-2022;Con Interés
DBPE;1;21-01-2022;Aceptado
DCAA;1;03-11-2021;Con Interés
DCAA;1;09-11-2021;Con Interés
DCAA;1;19-11-2021;Con Interés
DCAA;2;22-11-2021;Con Interés
DCAA;2;29-11-2021;Con Interés
DCAA;1;15-12-2021;Con Interés
DCAA;1;20-12-2021;Aceptado
DCAA;1;03-01-2022;Con Interés
DCAA;1;06-01-2022;Con Interés
DCAA;1;04-02-2022;Con Interés
DCAA;2;14-02-2022;Con Interés
DCAA;1;08-03-2022;Con Interés
DCAA;2;18-03-2022;Con Interés
DCAA;2;24-03-2022;Con Interés
DCAA;2;31-03-2022;Con Interés
DCAA;2;19-04-2022;Con Interés
DCAA;1;21-04-2022;Aceptado
DCAA;3;02-05-2022;Con Interés
DCAA;1;14-07-2022;Código 15
DCAL;1;29-11-2021;Con Interés
DCAL;1;04-02-2022;Con Interés
DCAL;1;14-02-2022;Con Interés
DCAL;1;08-03-2022;Con Interés
DCAL;2;15-03-2022;Con Interés
DCAL;2;21-03-2022;Con Interés
DCAL;3;24-03-2022;Con Interés
DCAL;2;06-04-2022;Con Interés
DCAL;9;29-04-2022;Con Interés
DCAL;2;18-05-2022;Con Interés
DCAL;1;24-05-2022;Con Interés
DCAL;3;06-06-2022;Con Interés
DCAL;2;13-06-2022;Con Interés
DCCS;1;07-12-2021;Con Interés
DCCS;1;14-01-2022;Con Interés
